-5	25	1
-4,99	24,9001	1
-4,98	24,8004	1
-4,97	24,7009	1
-4,96	24,6016	1
-4,95	24,5025	1
-4,94	24,4036	1
-4,93	24,3049	1
-4,92	24,2064	1
-4,91	24,1081	1
-4,9	24,01	1
-4,89	23,9121	1
-4,88	23,8144	1
-4,87	23,7169	1
-4,86	23,6196	1
-4,85	23,5225	1
-4,84	23,4256	1
-4,83	23,3289	1
-4,82	23,2324	1
-4,81	23,1361	1
-4,8	23,04	1
-4,79	22,9441	1
-4,78	22,8484	1
-4,77	22,7529	1
-4,76	22,6576	1
-4,75	22,5625	1
-4,74	22,4676	1
-4,73	22,3729	1
-4,72	22,2784	1
-4,71	22,1841	1
-4,7	22,09	1
-4,69	21,9961	1
-4,68	21,9024	1
-4,67	21,8089	1
-4,66	21,7156	1
-4,65	21,6225	1
-4,64	21,5296	1
-4,63	21,4369	1
-4,62	21,3444	1
-4,61	21,2521	1
-4,6	21,16	1
-4,59	21,0681	1
-4,58	20,9764	1
-4,57	20,8849	1
-4,56	20,7936	1
-4,55	20,7025	1
-4,54	20,6116	1
-4,53	20,5209	1
-4,52	20,4304	1
-4,51	20,3401	1
-4,5	20,25	1
-4,49	20,1601	1
-4,48	20,0704	1
-4,47	19,9809	1
-4,46	19,8916	1
-4,45	19,8025	1
-4,44	19,7136	1
-4,43	19,6249	1
-4,42	19,5364	1
-4,41	19,4481	1
-4,4	19,36	1
-4,39	19,2721	1
-4,38	19,1844	1
-4,37	19,0969	1
-4,36	19,0096	1
-4,35	18,9225	1
-4,34	18,8356	1
-4,33	18,7489	1
-4,32	18,6624	1
-4,31	18,5761	1
-4,3	18,49	1
-4,29	18,4041	1
-4,28	18,3184	1
-4,27	18,2329	1
-4,26	18,1476	1
-4,25	18,0625	1
-4,24	17,9776	1
-4,23	17,8929	1
-4,22	17,8084	1
-4,21	17,7241	1
-4,2	17,64	1
-4,19	17,5561	1
-4,18	17,4724	1
-4,17	17,3889	1
-4,16	17,3056	1
-4,15	17,2225	1
-4,14	17,1396	1
-4,13	17,0569	1
-4,12	16,9744	1
-4,11	16,8921	1
-4,1	16,81	1
-4,09	16,7281	1
-4,08	16,6464	1
-4,07	16,5649	1
-4,06	16,4836	1
-4,05	16,4025	1
-4,04	16,3216	1
-4,03	16,2409	1
-4,02	16,1604	1
-4,01	16,0801	1
-4	16	1
-3,99	15,9201	1
-3,98	15,8404	1
-3,97	15,7609	1
-3,96	15,6816	1
-3,95	15,6025	1
-3,94	15,5236	1
-3,93	15,4449	1
-3,92	15,3664	1
-3,91	15,2881	1
