-5	0,958924275	1
-4,99	0,961712903	1
-4,98	0,964405362	1
-4,97	0,96700138	1
-4,96	0,969500699	1
-4,95	0,971903069	1
-4,94	0,97420825	1
-4,93	0,97641601	1
-4,92	0,97852613	1
-4,91	0,980538398	1
-4,9	0,982452613	1
-4,89	0,984268583	1
-4,88	0,985986127	1
-4,87	0,987605074	1
-4,86	0,989125261	1
-4,85	0,990546536	1
-4,84	0,991868757	1
-4,83	0,993091793	1
-4,82	0,99421552	1
-4,81	0,995239826	1
-4,8	0,996164609	1
-4,79	0,996989776	1
-4,78	0,997715246	1
-4,77	0,998340944	1
-4,76	0,998866809	1
-4,75	0,999292789	1
-4,74	0,99961884	1
-4,73	0,99984493	1
-4,72	0,999971036	1
-4,71	0,999997146	1
-4,7	0,999923258	1
-4,69	0,999749377	1
-4,68	0,999475523	1
-4,67	0,999101722	1
-4,66	0,998628011	1
-4,65	0,998054439	1
-4,64	0,997381062	1
-4,63	0,996607947	1
-4,62	0,995735173	1
-4,61	0,994762826	1
-4,6	0,993691004	1
-4,59	0,992519813	1
-4,58	0,991249371	1
-4,57	0,989879805	1
-4,56	0,988411252	1
-4,55	0,986843859	1
-4,54	0,985177782	1
-4,53	0,983413188	1
-4,52	0,981550253	1
-4,51	0,979589164	1
-4,5	0,977530118	1
-4,49	0,975373319	1
-4,48	0,973118983	1
-4,47	0,970767337	1
-4,46	0,968318614	1
-4,45	0,965773061	1
-4,44	0,963130931	1
-4,43	0,960392488	1
-4,42	0,957558007	1
-4,41	0,954627772	1
-4,4	0,951602074	1
-4,39	0,948481217	1
-4,38	0,945265512	1
-4,37	0,941955282	1
-4,36	0,938550857	1
-4,35	0,935052578	1
-4,34	0,931460794	1
-4,33	0,927775865	1
-4,32	0,923998159	1
-4,31	0,920128054	1
-4,3	0,916165937	1
-4,29	0,912112204	1
-4,28	0,907967261	1
-4,27	0,903731521	1
-4,26	0,89940541	1
-4,25	0,894989358	1
-4,24	0,890483809	1
-4,23	0,885889211	1
-4,22	0,881206026	1
-4,21	0,87643472	1
-4,2	0,871575772	1
-4,19	0,866629667	1
-4,18	0,8615969	1
-4,17	0,856477974	1
-4,16	0,851273401	1
-4,15	0,845983701	1
-4,14	0,840609404	1
-4,13	0,835151046	1
-4,12	0,829609174	1
-4,11	0,823984341	1
-4,1	0,818277111	1
-4,09	0,812488054	1
-4,08	0,806617749	1
-4,07	0,800666782	1
-4,06	0,79463575	1
-4,05	0,788525254	1
-4,04	0,782335907	1
-4,03	0,776068327	1
-4,02	0,769723141	1
-4,01	0,763300983	1
-4	0,756802495	1
-3,99	0,750228328	1
-3,98	0,743579139	1
-3,97	0,736855592	1
-3,96	0,730058361	1
-3,95	0,723188124	1
-3,94	0,716245569	1
-3,93	0,70923139	1
-3,92	0,702146289	1
-3,91	0,694990973	1
-3,9	0,687766159	1
-3,89	0,680472569	1
-3,88	0,673110932	1
-3,87	0,665681985	1
-3,86	0,65818647	1
-3,85	0,650625137	1
-3,84	0,642998742	1
-3,83	0,635308048	1
-3,82	0,627553823	1
-3,81	0,619736844	1
-3,8	0,611857891	1
-3,79	0,603917753	1
-3,78	0,595917224	1
-3,77	0,587857103	1
-3,76	0,579738198	1
-3,75	0,571561319	1
-3,74	0,563327284	1
-3,73	0,555036917	1
-3,72	0,546691047	1
-3,71	0,538290508	1
